Record Length,Analog:7000,
Sample Interval,Analog:1.000000E-05,
Vertical Units,CH1:V, CH3:V, CH4:V,,
Vertical Scale,CH1:+2.000000E+00, CH3:+2.000000E+00, CH4:+5.000000E-01,,
Vertical Offset,CH1:-6.600000E+00, CH3:-6.160000E+00, CH4:-1.278000E+01,,
Horizontal Units,us,
Horizontal Scale,+5.000000E+03,
Model Number,SDS1104X-E,
Serial Number,SDSMMGKD7R7907,
Software Version,8.3.6.1.37R10,
Source,CH1,CH3,CH4
Second,Value,Value,Value
+4.953400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.953500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.953600E-01,+8.760000E+00,+1.264000E+01,+1.052000E+01
+4.953700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.953800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.953900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.954000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.954100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.954200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.954300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.954400E-01,+1.160000E+00,+1.256000E+01,+1.052000E+01
+4.954500E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.954600E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.954700E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.954800E-01,+1.084000E+01,+1.264000E+01,+1.052000E+01
+4.954900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.955000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.955100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.955200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.955300E-01,+1.212000E+01,+1.256000E+01,+1.052000E+01
+4.955400E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.955500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.955600E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.955700E-01,+1.236000E+01,+1.280000E+01,+1.052000E+01
+4.955800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.955900E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.956000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.956100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.956200E-01,+1.212000E+01,+1.256000E+01,+1.052000E+01
+4.956300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.956400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.956500E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.956600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.956700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.956800E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.956900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.957000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.957100E-01,+1.240000E+00,+1.280000E+01,+1.052000E+01
+4.957200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.957300E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.957400E-01,+1.052000E+01,+1.248000E+01,+1.052000E+01
+4.957500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.957600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.957700E-01,+1.204000E+01,+1.280000E+01,+1.052000E+01
+4.957800E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.957900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.958000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.958100E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.958200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.958300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.958400E-01,+8.040000E+00,+1.264000E+01,+1.052000E+01
+4.958500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.958600E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.958700E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.958800E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.958900E-01,+1.240000E+00,+1.264000E+01,+1.052000E+01
+4.959000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.959100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.959200E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.959300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.959400E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.959500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.959600E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.959700E-01,+1.188000E+01,+1.256000E+01,+1.052000E+01
+4.959800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.959900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.960000E-01,+1.228000E+01,+1.272000E+01,+1.052000E+01
+4.960100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.960200E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.960300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.960400E-01,+1.212000E+01,+1.256000E+01,+1.052000E+01
+4.960500E-01,+1.212000E+01,+1.256000E+01,+1.052000E+01
+4.960600E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.960700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.960800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.960900E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.961000E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.961100E-01,+1.188000E+01,+1.248000E+01,+1.052000E+01
+4.961200E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.961300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.961400E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.961500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.961600E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.961700E-01,+1.188000E+01,+1.248000E+01,+1.052000E+01
+4.961800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.961900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.962000E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.962100E-01,+1.164000E+01,+1.264000E+01,+1.052000E+01
+4.962200E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.962300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.962400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.962500E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.962600E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.962700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.962800E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.962900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.963000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.963100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.963200E-01,+1.036000E+01,+1.264000E+01,+1.052000E+01
+4.963300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.963400E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.963500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.963600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.963700E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.963800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.963900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.964000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.964100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.964200E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.964300E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.964400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.964500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.964600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.964700E-01,+1.172000E+01,+1.264000E+01,+1.052000E+01
+4.964800E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.964900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.965000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.965100E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.965200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.965300E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.965400E-01,+9.200001E-01,+1.264000E+01,+1.052000E+01
+4.965500E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.965600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.965700E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.965800E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.965900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.966000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.966100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.966200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.966300E-01,+1.160000E+00,+1.280000E+01,+1.052000E+01
+4.966400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.966500E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.966600E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.966700E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.966800E-01,+1.960000E+00,+1.264000E+01,+1.052000E+01
+4.966900E-01,+1.212000E+01,+1.256000E+01,+1.052000E+01
+4.967000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.967100E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.967200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.967300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.967400E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.967500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.967600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.967700E-01,+1.220000E+01,+1.280000E+01,+1.052000E+01
+4.967800E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.967900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.968000E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.968100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.968200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.968300E-01,+1.180000E+01,+1.256000E+01,+1.052000E+01
+4.968400E-01,+4.040000E+00,+1.264000E+01,+1.052000E+01
+4.968500E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.968600E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.968700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.968800E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.968900E-01,+6.760000E+00,+1.264000E+01,+1.052000E+01
+4.969000E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.969100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.969200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.969300E-01,+1.212000E+01,+1.280000E+01,+1.052000E+01
+4.969400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.969500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.969600E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.969700E-01,+1.188000E+01,+1.264000E+01,+1.052000E+01
+4.969800E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.969900E-01,+1.180000E+01,+1.264000E+01,+1.052000E+01
+4.970000E-01,+1.320000E+00,+1.272000E+01,+1.052000E+01
+4.970100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.970200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.970300E-01,+9.200001E-01,+1.240000E+01,+1.052000E+01
+4.970400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.970500E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.970600E-01,+1.400000E+00,+1.288000E+01,+1.052000E+01
+4.970700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.970800E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.970900E-01,+9.200001E-01,+1.256000E+01,+1.052000E+01
+4.971000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.971100E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.971200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.971300E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.971400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.971500E-01,+6.440000E+00,+1.264000E+01,+1.052000E+01
+4.971600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.971700E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.971800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.971900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.972000E-01,+1.036000E+01,+1.280000E+01,+1.052000E+01
+4.972100E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.972200E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.972300E-01,+9.200001E-01,+1.248000E+01,+1.052000E+01
+4.972400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.972500E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.972600E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.972700E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.972800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.972900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.973000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.973100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.973200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.973300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.973400E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.973500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.973600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.973700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.973800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.973900E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.974000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.974100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.974200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.974300E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.974400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.974500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.974600E-01,+9.799999E+00,+1.248000E+01,+1.052000E+01
+4.974700E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.974800E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.974900E-01,+1.320000E+00,+1.280000E+01,+1.052000E+01
+4.975000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.975100E-01,+1.240000E+00,+1.264000E+01,+1.052000E+01
+4.975200E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.975300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.975400E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.975500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.975600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.975700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.975800E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.975900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.976000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.976100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.976200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.976300E-01,+1.236000E+01,+1.288000E+01,+1.052000E+01
+4.976400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.976500E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.976600E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.976700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.976800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.976900E-01,+1.220000E+01,+1.280000E+01,+1.052000E+01
+4.977000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.977100E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.977200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.977300E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.977400E-01,+1.188000E+01,+1.256000E+01,+1.052000E+01
+4.977500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.977600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.977700E-01,+1.196000E+01,+1.272000E+01,+1.052000E+01
+4.977800E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.977900E-01,+1.080000E+00,+1.280000E+01,+1.052000E+01
+4.978000E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.978100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.978200E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.978300E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.978400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.978500E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.978600E-01,+1.000000E+00,+1.248000E+01,+1.052000E+01
+4.978700E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.978800E-01,+9.799999E+00,+1.272000E+01,+1.052000E+01
+4.978900E-01,+1.188000E+01,+1.256000E+01,+1.052000E+01
+4.979000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.979100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.979200E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.979300E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.979400E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.979500E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.979600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.979700E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.979800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.979900E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.980000E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.980100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.980200E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.980300E-01,+1.180000E+01,+1.256000E+01,+1.052000E+01
+4.980400E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.980500E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.980600E-01,+1.228000E+01,+1.272000E+01,+1.052000E+01
+4.980700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.980800E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.980900E-01,+1.720000E+00,+1.256000E+01,+1.052000E+01
+4.981000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.981100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.981200E-01,+1.400000E+00,+1.296000E+01,+1.052000E+01
+4.981300E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.981400E-01,+9.639999E+00,+1.264000E+01,+1.052000E+01
+4.981500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.981600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.981700E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.981800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.981900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.982000E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.982100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.982200E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.982300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.982400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.982500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.982600E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.982700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.982800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.982900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.983000E-01,+1.240000E+00,+1.264000E+01,+1.052000E+01
+4.983100E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.983200E-01,+6.799998E-01,+1.264000E+01,+1.052000E+01
+4.983300E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.983400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.983500E-01,+1.140000E+01,+1.264000E+01,+1.052000E+01
+4.983600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.983700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.983800E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.983900E-01,+1.196000E+01,+1.272000E+01,+1.052000E+01
+4.984000E-01,+4.680000E+00,+1.264000E+01,+1.052000E+01
+4.984100E-01,+1.080000E+00,+1.256000E+01,+1.052000E+01
+4.984200E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.984300E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.984400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.984500E-01,+5.720000E+00,+1.264000E+01,+1.052000E+01
+4.984600E-01,+1.172000E+01,+1.256000E+01,+1.052000E+01
+4.984700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.984800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.984900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.985000E-01,+1.036000E+01,+1.264000E+01,+1.052000E+01
+4.985100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.985200E-01,+5.999999E-01,+1.240000E+01,+1.052000E+01
+4.985300E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.985400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.985500E-01,+1.400000E+00,+1.280000E+01,+1.052000E+01
+4.985600E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.985700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.985800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.985900E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.986000E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.986100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.986200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.986300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.986400E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.986500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.986600E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.986700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.986800E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.986900E-01,+1.236000E+01,+1.280000E+01,+1.052000E+01
+4.987000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.987100E-01,+7.960000E+00,+1.272000E+01,+1.052000E+01
+4.987200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.987300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.987400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.987500E-01,+1.000000E+00,+1.280000E+01,+1.052000E+01
+4.987600E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.987700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.987800E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.987900E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.988000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.988100E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.988200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.988300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.988400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.988500E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.988600E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.988700E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.988800E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.988900E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.989000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.989100E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.989200E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.989300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.989400E-01,+1.080000E+00,+1.256000E+01,+1.052000E+01
+4.989500E-01,+5.999999E-01,+1.240000E+01,+1.052000E+01
+4.989600E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.989700E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.989800E-01,+1.400000E+00,+1.272000E+01,+1.052000E+01
+4.989900E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.990000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.990100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.990200E-01,+1.080000E+00,+1.280000E+01,+1.052000E+01
+4.990300E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.990400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.990500E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.990600E-01,+9.200001E-01,+1.280000E+01,+1.052000E+01
+4.990700E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.990800E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.990900E-01,+8.400002E-01,+1.248000E+01,+1.052000E+01
+4.991000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.991100E-01,+9.200001E-01,+1.264000E+01,+1.052000E+01
+4.991200E-01,+1.480000E+00,+1.280000E+01,+1.052000E+01
+4.991300E-01,+9.200001E-01,+1.264000E+01,+1.052000E+01
+4.991400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
